90.752203,42.968206,21.88667,13.692866,9.9828057,8.075227,7.0568938,6.5271573,6.0015221,4.8976763,23.910395,3.7721923,0.63482432,0.32295516,0.23386531,0.23266373,0.070802834,0.15751943,0.064723191,17.290428,4.0387095,0.99582072,0.29079562,0.33613082,0.11720634,0.20246142,0.070854999,0.085073074,13.553924,4.0249819,1.2487975,0.4704007,0.2787929,0.31951802,0.13246241,0.1150545,0.047488431,11.114705,4.9975405,1.553996,0.91626818,0.49007501,0.23796299,0.25763228,0.15504914,0.066976247,9.2355175,5.64987,2.6380218,1.0421282,0.69924483,0.48802158,0.25074895,0.20600881,0.13711845,7.8018228,5.4744192,3.2984569,1.8111163,0.83414235,0.51379064,0.39007578,0.23362504,0.1684774,7.0717988,5.2464401,3.2868505,2.0854056,1.3013131,0.71689633,0.4387424,0.31619972,0.22378597,6.9068474,5.5126574,3.6158116,2.1375138,1.3420274,0.89699048,0.58379138,0.3679259,0.25689313,6.6601811,5.6993101,4.1795576,2.6861905,1.5902598,0.96136127,0.63851771,0.45380249,0.29792832,5.4641596,4.9208608,3.9250416,2.8729327,1.9480526,1.2371635,0.79055102,0.54911538,0.38809011
42.96502,88.103448,44.377612,23.167632,14.574046,10.686356,8.9023771,8.0738422,7.3786176,5.9981749,17.258762,4.0330884,0.99157754,0.28797844,0.33591537,0.1199701,0.19892238,0.073922331,0.085552228,21.694387,2.8544799,0.55982965,0.51316912,0.049207863,0.28526708,0.12651562,0.092824128,0.055162333,17.976568,3.0842074,0.86579665,0.11019234,0.35637345,0.099775852,0.15764927,0.12921373,0.04814748,14.537803,4.1117455,0.60251458,0.57282156,0.19553469,0.25564147,0.16423742,0.10832929,0.10838552,11.745531,5.2260273,1.4658885,0.5172474,0.55037171,0.27339126,0.15790495,0.13217019,0.052267896,9.6265919,5.4847443,2.51742,1.0071503,0.46107995,0.45152471,0.26399601,0.13965725,0.12071443,8.5138714,5.4740004,2.790334,1.555436,0.83987274,0.45385848,0.34666396,0.22403539,0.099679984,8.2241875,5.9893897,3.2878344,1.6329553,0.99918151,0.66044204,0.43224659,0.28064022,0.18980056,7.9266827,6.3653751,4.1538398,2.2562709,1.1435758,0.68825873,0.50211456,0.35401939,0.21325471,6.5168455,5.5791271,4.131619,2.6845948,1.5995346,0.92952027,0.62506436,0.45968803,0.32877485
21.896938,44.393503,86.726355,43.638574,22.518579,14.041386,10.492452,9.0077345,8.0837839,6.5210047,13.507742,4.0258971,1.2576065,0.47831113,0.27375467,0.32444671,0.13447608,0.1039592,0.055350351,17.998758,3.0751774,0.86323775,0.11098509,0.3585391,0.10928919,0.15585339,0.13838442,0.052810444,20.235422,3.5787876,0.90292942,0.33185257,0.17315282,0.17528041,0.1358379,0.086504544,0.094509959,17.155,2.6202482,1.0112089,0.36719129,0.20595463,0.23711597,0.14418747,0.090526365,0.029948676,13.602866,3.6648262,0.64886336,0.61705391,0.35512822,0.14221498,0.18251458,0.11694416,0.052291537,10.760281,4.2643414,1.5186306,0.64486199,0.48775349,0.32831872,0.18903783,0.18080437,0.1045132,9.1285648,4.5248768,1.9182182,1.2252348,0.65406562,0.39415222,0.25073982,0.16202391,0.1328949,8.586406,5.2823217,2.2708266,1.2757928,0.92716048,0.57904451,0.34366558,0.22263269,0.16181936,8.2096983,5.928431,3.243315,1.5933437,0.96879547,0.67015966,0.43608245,0.25370316,0.18047476,6.746966,5.3610731,3.5528317,2.1124759,1.2950758,0.8617202,0.58998527,0.38951491,0.21534568
13.701821,23.176914,43.642424,86.991001,43.005681,21.848168,13.749684,10.504972,8.9316394,7.0615353,11.016013,4.9696637,1.5521463,0.91205583,0.49899517,0.22712209,0.26209337,0.16590815,0.055718788,14.542303,4.1076295,0.5927977,0.57589722,0.19572935,0.24727347,0.16922299,0.10278256,0.1011489,17.172614,2.6408518,1.0187808,0.38082325,0.19187723,0.2345493,0.13662451,0.087852377,0.030360742,20.775848,3.5154255,0.90237672,0.1925576,0.31022604,0.1309946,0.12582635,0.12114821,0.043796471,16.688187,3.3835288,0.76395104,0.32078056,0.15029424,0.19241616,0.14178989,0.10046152,0.10647849,12.74295,3.6387711,1.3157181,0.2868417,0.32365945,0.24394357,0.17050182,0.10823518,0.053145511,10.258133,3.8156749,1.8049438,0.94149821,0.33131808,0.25219204,0.19323929,0.12759088,0.063019413,9.2087604,4.6201904,1.9660315,1.2513413,0.69141276,0.37994602,0.26060964,0.19255878,0.095296292,8.5841493,5.5178182,2.8066899,1.5295149,0.85448884,0.4696143,0.3013532,0.21617485,0.15483634,6.9892459,5.1997142,3.3044369,2.083532,1.2831211,0.72477809,0.44827914,0.29268455,0.20640388
9.988083,14.574458,22.524175,43.007909,87.477846,42.744459,21.853365,14.060393,10.710693,8.0801858,9.1162805,5.5860918,2.6272811,1.0383761,0.69161727,0.48575417,0.23683695,0.18844233,0.14215161,11.759616,5.2124533,1.4316754,0.49908223,0.55772643,0.28355364,0.16132296,0.13503111,0.057197411,13.654605,3.7159189,0.6429398,0.62113715,0.37148423,0.14552476,0.19141676,0.12121417,0.053214579,16.688696,3.3491049,0.75161988,0.32294737,0.15306389,0.19814195,0.1401104,0.10291757,0.10675796,21.649262,3.0587164,0.76239054,0.39723579,0.13961887,0.2060494,0.1231618,0.10313344,0.041073855,16.582792,3.9112563,0.77362736,0.40917574,0.36112787,0.11916456,0.15685101,0.099375447,0.036890783,12.770387,3.6115512,1.3005228,0.26219043,0.32404381,0.25000192,0.13064649,0.12569757,0.091947142,10.866933,4.3427262,1.5222867,0.67344002,0.45281635,0.33942885,0.21420453,0.13605613,0.077983488,9.7075148,5.5282288,2.5031083,0.99203176,0.46413255,0.41061433,0.2629401,0.15540346,0.1221543,7.7262969,5.4562704,3.3082652,1.7944019,0.82601683,0.51279155,0.39610062,0.23831009,0.11878677
8.0809898,10.696021,14.044187,21.849192,42.744533,87.469893,43.003567,22.539204,14.589499,9.9856197,7.7213221,5.4389139,3.305903,1.8101115,0.82628232,0.50332947,0.38533799,0.23405656,0.16125223,9.6845392,5.5129655,2.5302765,0.99884831,0.44305719,0.43899516,0.27281285,0.14305614,0.10896304,10.841037,4.3468393,1.5393275,0.64176323,0.48894236,0.32559408,0.17255992,0.17532556,0.10567039,12.767278,3.6304121,1.2916359,0.27342808,0.31174326,0.23166234,0.1658585,0.10171802,0.052349669,16.583241,3.9120001,0.77412315,0.40796511,0.36106516,0.12089738,0.15633266,0.0965751,0.036459345,21.635338,3.0787072,0.75061154,0.41792484,0.13092891,0.23710224,0.10322633,0.11579922,0.092715118,16.669363,3.3313296,0.77131782,0.30846159,0.17987835,0.16372505,0.18055654,0.099696035,0.053492571,13.664279,3.6915085,0.66615646,0.60197818,0.36157967,0.16866315,0.16218675,0.1140912,0.064690305,11.771676,5.2063787,1.4108299,0.51561233,0.54965575,0.2687706,0.1538991,0.16573763,0.074331693,9.1133457,5.5886189,2.62791,1.030921,0.6902177,0.52003097,0.25306212,0.1471062,0.14124209
7.065509,8.9229325,10.49531,13.749261,21.852142,43.001527,86.972894,43.649725,23.187675,13.692713,6.990251,5.1785934,3.2769632,2.0965732,1.3103813,0.70805336,0.42513734,0.30327132,0.21645335,8.5674761,5.4909674,2.8032561,1.5606066,0.83690259,0.44835994,0.34169442,0.22524076,0.10611199,9.188421,4.6040322,1.9788859,1.2415146,0.67498335,0.41225302,0.2559883,0.15917118,0.13190391,10.257094,3.8136884,1.8041179,0.9417295,0.33432445,0.25475058,0.19880013,0.12929241,0.054322439,12.745111,3.6201165,1.325123,0.2787874,0.33362723,0.26077864,0.1363111,0.13433269,0.093662792,16.667942,3.3657686,0.78334358,0.30677251,0.1775194,0.1575752,0.18072419,0.097071945,0.054935782,20.753641,3.5403476,0.87305436,0.20197901,0.28144764,0.15969152,0.10632349,0.10109595,0.047781897,17.171825,2.6326259,1.0287014,0.36416305,0.20176795,0.23311466,0.1219449,0.10360387,0.078016575,14.54753,4.1080433,0.58861503,0.5865541,0.18585588,0.24385905,0.21681587,0.094298772,0.055587809,11.007615,4.9798425,1.5621831,0.89288985,0.53170019,0.22822845,0.21918138,0.16602188,0.075537595
6.5296594,8.0829501,9.0075609,10.501518,14.057154,22.53337,43.646065,86.721655,44.403276,21.882318,6.7618744,5.3624943,3.5342746,2.0951175,1.3184772,0.88508998,0.56377973,0.35947793,0.2515029,8.2100669,5.9245175,3.232458,1.6023536,0.98156866,0.64485845,0.41911774,0.28179238,0.19031552,8.5855998,5.2837589,2.2720046,1.2738236,0.92356377,0.5756762,0.34521548,0.22629441,0.15972336,9.1472948,4.539321,1.9018806,1.2335458,0.67079424,0.36181452,0.25316375,0.18826245,0.10281339,10.785647,4.2608683,1.5032033,0.67484121,0.44861741,0.33663226,0.21937406,0.14095001,0.087248424,13.611815,3.6410073,0.66915345,0.59696408,0.34724263,0.16611976,0.15615982,0.10397136,0.059819637,17.154454,2.612048,1.0201299,0.35150314,0.21582947,0.2379194,0.13007382,0.10466191,0.076124356,20.235317,3.5779445,0.90545464,0.33579276,0.19441923,0.1464484,0.16984264,0.10628664,0.045190077,18.012697,3.081754,0.85201569,0.11049589,0.33808206,0.1530323,0.11753893,0.10544482,0.054691377,13.505926,4.0524437,1.234031,0.47703494,0.26869907,0.28963725,0.12954179,0.127045,0.097092063
6.0070272,7.3790269,8.0749973,8.9121882,10.702256,14.589116,23.178079,44.388398,88.125379,42.956129,6.5325437,5.5902403,4.1276607,2.6705411,1.5951762,0.95040443,0.64456099,0.44389676,0.29435809,7.9289361,6.3702752,4.1559736,2.2592334,1.1475761,0.68862997,0.49967295,0.35314804,0.20703618,8.2253039,5.9986466,3.3052431,1.6267182,0.98309149,0.68537888,0.45182784,0.25615447,0.17522615,8.533091,5.5019625,2.7922239,1.5238768,0.86212153,0.48206141,0.3044882,0.21166409,0.15724491,9.6526345,5.5039201,2.4950944,1.0058912,0.48211429,0.42320688,0.26497238,0.16191368,0.11856993,11.758783,5.223587,1.4505118,0.53122719,0.54595566,0.26676373,0.15453243,0.15931479,0.06896555,14.54443,4.115376,0.59714991,0.58651839,0.18801717,0.24466432,0.21049801,0.10478536,0.061825759,17.992239,3.0925979,0.85540451,0.11009763,0.3334023,0.14419327,0.11906017,0.09270194,0.057008416,21.712562,2.8306757,0.58967195,0.47540039,0.066982679,0.25683667,0.10944876,0.10378776,0.084438038,17.269651,4.042447,0.96344665,0.29774386,0.31670123,0.11884392,0.22822946,0.11744433,0.041274454
4.8978493,5.9933064,6.5184875,7.0535742,8.074987,9.9799061,13.683369,21.872531,42.958995,90.770033,5.4657269,4.9161875,3.9201232,2.8719256,1.9469239,1.2382049,0.78949145,0.55328692,0.38944185,6.6469398,5.6878955,4.1809244,2.7018279,1.5992648,0.94430242,0.61750506,0.46497312,0.3298727,6.8908192,5.5073396,3.6371602,2.1566038,1.3142591,0.87243899,0.61334904,0.39628587,0.22580544,7.070951,5.261956,3.3079773,2.0681111,1.2741262,0.73300925,0.45425302,0.2985862,0.21882893,7.8067117,5.4891281,3.2993987,1.7965787,0.83400019,0.51696213,0.40098123,0.2354451,0.11844218,9.2304647,5.6491563,2.6398415,1.0346713,0.69221007,0.51325915,0.25409144,0.16382123,0.14755033,11.104174,5.0056791,1.5623039,0.89233867,0.5193022,0.23430184,0.21910682,0.15711241,0.079712276,13.551132,4.0509333,1.2241111,0.46924836,0.27340647,0.28707704,0.12692674,0.13083972,0.090441716,17.300957,4.0477755,0.9666185,0.29991597,0.31744263,0.11608776,0.23452559,0.11492942,0.042763715,23.92579,3.7571232,0.65321019,0.31868632,0.23736231,0.26499967,0.067892982,0.11647343,0.056943398
