-52.421719,-51.067292,-50.150927,-47.995117,-46.232493,-49.564971,-46.721168,-37.578197,-27.308235,-16.368406,-8.3965555,-46.095145,-40.511199,-34.647063,-27.115033,-12.946966,-45.173553,-39.911656,-34.56987,-29.073692,-21.765881,-43.258651,-39.38802,-35.71763,-31.782406,-27.552751,-42.860059,-40.305305,-37.813541,-35.16817,-32.18444,-46.132441,-43.709658,-41.660186,-40.146787,-36.878513
-27.114809,-14.99343,-24.520795,-27.037665,-30.387031,-35.234242,-12.839734,-26.245303,-33.620566,-39.602731,-46.067743,-7.1605948,-14.648612,-25.444255,-36.34601,-46.497578,-12.28404,-23.739681,-30.396779,-37.119795,-44.923019,-21.31366,-25.947439,-30.580564,-35.782672,-42.027338,-28.062355,-28.871842,-31.737467,-35.217594,-39.85019,-34.483185,-33.314276,-35.450286,-38.349677,-42.666276
-34.674925,-25.717349,-31.14851,-31.652901,-33.402731,-37.859589,-26.256883,-12.844427,-26.118116,-33.647023,-40.523056,-14.648612,-7.1643801,-14.626051,-25.446615,-36.688942,-23.749427,-12.327406,-23.693538,-30.402363,-37.557375,-25.982106,-21.629014,-26.012605,-30.619414,-36.571892,-28.89309,-29.100614,-28.911256,-31.773924,-36.434637,-33.252812,-36.359753,-33.213153,-35.501461,-40.19967
-40.560374,-36.683799,-37.580248,-36.577562,-36.407062,-40.18674,-33.662431,-26.118335,-12.84425,-26.242766,-34.650136,-25.444255,-14.626051,-7.1638065,-14.649466,-25.718777,-30.42326,-23.693648,-12.327395,-23.740248,-31.133093,-30.61892,-26.012928,-21.63108,-25.989734,-31.659663,-31.766786,-28.911577,-29.09364,-28.890104,-33.414086,-35.56123,-33.213247,-36.363041,-33.208497,-37.82925
-46.105278,-46.512436,-44.951086,-42.038825,-39.827094,-42.641509,-39.618092,-33.60797,-26.237153,-12.837968,-27.109635,-36.34601,-25.446615,-14.649466,-7.1596481,-14.992309,-37.169669,-30.388574,-23.734139,-12.284109,-24.516986,-35.784184,-30.58345,-25.955712,-21.315377,-27.042476,-35.217392,-31.745765,-28.869589,-28.050161,-30.370232,-38.463696,-35.443409,-33.288507,-34.483281,-35.204307
-51.033208,-53.964817,-50.646778,-48.566149,-44.373773,-46.190871,-45.800872,-40.28893,-34.562311,-27.138604,-12.945987,-46.497579,-36.688943,-25.718777,-14.992309,-6.9895906,-44.687157,-37.408166,-31.044923,-24.46206,-12.332836,-42.063589,-36.514689,-31.556439,-26.974437,-20.851225,-39.90509,-36.437479,-33.41514,-30.348759,-26.681037,-42.355959,-39.585884,-37.37649,-35.241443,-32.202463
-29.060752,-24.472279,-14.682653,-24.038824,-26.963378,-31.779032,-21.976937,-27.962536,-33.492749,-39.150392,-45.121809,-12.28404,-23.749427,-30.42326,-37.169669,-44.687156,-7.0773047,-14.428709,-25.86108,-39.730903,-48.909206,-12.234579,-23.444798,-29.991772,-37.06547,-46.605462,-21.311331,-25.979071,-30.616208,-35.856979,-42.030202,-28.611596,-30.441628,-34.139886,-38.090811,-43.175229
-34.538934,-31.061,-25.792389,-30.505447,-31.517964,-35.649444,-27.950341,-22.110293,-27.840059,-33.501693,-39.861996,-23.739681,-12.327406,-23.693648,-30.388574,-37.408166,-14.428709,-7.0739642,-14.447058,-25.859342,-39.224425,-23.443693,-12.314703,-23.50745,-29.977705,-37.236143,-25.945181,-21.634838,-26.010015,-30.582533,-36.425546,-30.358804,-29.259348,-30.381671,-34.116174,-39.317762
-39.868371,-37.434475,-39.212145,-37.263224,-36.43073,-39.281338,-33.527864,-27.840629,-22.113105,-27.960409,-34.551007,-30.396779,-23.693538,-12.327395,-23.734139,-31.044923,-25.86108,-14.447058,-7.0733816,-14.428222,-25.794077,-29.985775,-23.507421,-12.314766,-23.437534,-30.486438,-30.580184,-26.009791,-21.637069,-25.954125,-31.527336,-34.10534,-30.381629,-29.250363,-30.355819,-35.675856
-45.134686,-44.72351,-48.951398,-46.646779,-42.046434,-43.155559,-39.222338,-33.4981,-27.975096,-21.980423,-29.073692,-37.17108,-30.415477,-23.743725,-12.284802,-24.468581,-39.675621,-25.864663,-14.429895,-7.0768308,-14.680918,-37.066121,-29.983947,-23.438585,-12.235581,-24.033215,-35.855553,-30.616881,-25.987729,-21.313806,-26.971323,-38.148055,-34.1556,-30.44673,-28.579127,-31.769958
-50.02783,-50.651572,-51.207065,-56.576665,-48.504273,-47.780237,-45.033953,-39.698562,-34.472783,-29.13495,-21.76535,-44.923019,-37.557375,-31.133093,-24.516986,-12.332836,-48.909206,-39.224425,-25.794077,-14.675904,-6.8398823,-46.637283,-37.235352,-30.48701,-24.026869,-12.221867,-41.986819,-36.494683,-31.636292,-27.039731,-20.853165,-42.837698,-38.893712,-35.480578,-31.882604,-27.564668
-31.791374,-26.961009,-24.038809,-14.681029,-24.458418,-29.039735,-28.604335,-30.449157,-34.144481,-38.121811,-43.258651,-21.310809,-25.986607,-30.642973,-35.852662,-42.094391,-12.235012,-23.444939,-29.992652,-37.066121,-46.599532,-7.0776132,-14.427945,-25.862808,-39.717114,-49.03531,-12.284604,-23.74257,-30.413405,-37.16328,-44.558227,-21.979909,-27.942373,-33.463174,-39.155442,-45.004334
-35.648403,-31.547188,-30.505452,-25.795242,-31.053799,-34.506344,-30.382373,-29.258549,-30.389142,-34.126868,-39.351594,-25.947439,-21.629014,-26.012928,-30.58345,-36.51469,-23.444798,-12.314703,-23.507421,-29.977139,-37.235352,-14.426331,-7.0737831,-14.446103,-25.861577,-39.20325,-23.736361,-12.327504,-23.685,-30.391123,-37.366074,-27.945534,-22.107029,-27.813525,-33.470219,-39.889999
-39.313786,-36.517679,-37.260827,-39.186158,-37.391199,-39.892385,-34.150663,-30.389832,-29.249263,-30.365519,-35.676185,-30.580564,-26.012605,-21.63108,-25.955712,-31.556439,-29.991772,-23.50745,-12.314766,-23.437398,-30.48701,-25.857552,-14.446103,-7.0731691,-14.427674,-25.798542,-30.399222,-23.684933,-12.327524,-23.730841,-31.03942,-33.499135,-27.813667,-22.10956,-27.938451,-34.520293
-43.233649,-42.107517,-46.634948,-49.075334,-44.591003,-45.013445,-38.148663,-34.162641,-30.455328,-28.589491,-31.782405,-35.851069,-30.643303,-25.994163,-21.312602,-26.96675,-37.120671,-29.984556,-23.438725,-12.235581,-24.033369,-39.717114,-25.866922,-14.429333,-7.0766136,-14.680118,-37.163146,-30.405115,-23.736959,-12.285305,-24.457022,-39.180227,-33.467032,-27.953291,-21.977714,-29.05311
-47.963914,-48.573556,-56.569213,-51.092158,-50.854352,-49.735044,-42.814825,-38.918195,-35.481528,-31.894671,-27.555912,-42.027338,-36.571892,-31.659663,-27.042475,-20.851225,-46.605462,-37.236142,-30.486437,-24.02672,-12.221867,-49.020561,-39.20325,-25.798542,-14.675143,-6.8393921,-44.802018,-37.518041,-31.129052,-24.51181,-12.332808,-44.900286,-39.737411,-34.444622,-29.114274,-21.76728
-35.219474,-30.36504,-27.032405,-24.51334,-14.987436,-27.103668,-34.496832,-33.3273,-35.498355,-38.449482,-42.725595,-28.062355,-28.89309,-31.766786,-35.217392,-39.90509,-21.311331,-25.945181,-30.580184,-35.786685,-41.986819,-12.283775,-23.736361,-30.399222,-37.111626,-44.802019,-7.1603117,-14.643825,-25.442846,-36.317664,-46.614092,-12.838802,-26.231626,-33.595523,-39.576145,-45.804896
-37.839312,-33.433474,-31.652853,-31.153578,-25.718989,-34.660937,-33.271189,-36.295465,-33.23023,-35.559002,-40.305305,-28.892386,-29.087888,-28.912514,-31.773664,-36.472922,-25.983733,-21.629442,-26.009308,-30.616881,-36.587832,-23.74257,-12.32762,-23.689086,-30.405115,-37.569634,-14.647549,-7.1636626,-14.621636,-25.451364,-36.653162,-26.247602,-12.844836,-26.103506,-33.620428,-40.524392
-40.293646,-36.44669,-36.596396,-37.593406,-36.652779,-40.562689,-35.577668,-33.230486,-36.296576,-33.226059,-37.81354,-31.765296,-28.912154,-29.080935,-28.890084,-33.444907,-30.640086,-26.00956,-21.631759,-25.987729,-31.659844,-30.413405,-23.689155,-12.32763,-23.736959,-31.139678,-25.449758,-14.621636,-7.1631643,-14.648028,-25.719091,-33.66775,-26.103573,-12.844576,-26.227674,-34.635454
-42.703168,-39.88735,-42.003339,-44.835082,-46.634719,-45.844921,-38.490429,-35.495152,-33.303957,-34.490664,-35.19385,-35.217594,-31.773924,-28.890104,-28.050161,-30.348759,-35.856979,-30.582533,-25.954125,-21.316437,-27.039731,-37.11181,-30.391123,-23.730841,-12.284523,-24.51181,-36.317664,-25.444498,-14.644325,-7.1593598,-14.986244,-39.61975,-33.582482,-26.222421,-12.838205,-27.097175
-46.225146,-44.49479,-48.42242,-50.886505,-54.396582,-50.94684,-42.442663,-39.679342,-37.372303,-35.233582,-32.18444,-39.902448,-36.469953,-33.443894,-30.348776,-26.677734,-42.062261,-36.530049,-31.554832,-26.971323,-20.851664,-44.558227,-37.420412,-31.051064,-24.457022,-12.332904,-46.590525,-36.653162,-25.719091,-14.990243,-6.9884899,-45.593537,-40.296379,-34.548842,-27.125707,-12.946778
-40.081698,-35.237747,-31.883827,-29.105429,-27.137014,-16.366464,-40.409427,-37.586116,-39.246773,-42.039453,-46.132441,-34.49956,-33.274083,-35.571884,-38.50132,-42.503872,-28.608439,-30.380413,-34.142127,-38.148055,-42.860781,-21.979909,-27.946766,-33.525523,-39.180227,-44.951765,-12.841223,-26.247602,-33.66775,-39.637908,-45.593537,-8.4901614,-16.052817,-27.052917,-37.431988,-46.75044
-41.715048,-37.380421,-35.47151,-34.471386,-34.595751,-27.310357,-37.596481,-43.439957,-37.368606,-39.228342,-43.703024,-33.348405,-36.293147,-33.22704,-35.503667,-39.675522,-30.467343,-29.25607,-30.401297,-34.155815,-38.976758,-27.960332,-22.11113,-27.842225,-33.499252,-39.803491,-26.247706,-12.845723,-26.1145,-33.621715,-40.327788,-16.054078,-8.475936,-16.046473,-27.057775,-37.524332
-43.757546,-39.665321,-38.940128,-39.802388,-40.367886,-37.515997,-39.312687,-37.369058,-43.483838,-37.579131,-41.647636,-35.510105,-33.226873,-36.296027,-33.32194,-37.348771,-34.172008,-30.401353,-29.246999,-30.454046,-35.498879,-33.495411,-27.842056,-22.113684,-27.971358,-34.487558,-33.634982,-26.114451,-12.845449,-26.238214,-34.570493,-27.055285,-16.046473,-8.47516,-16.05532,-27.315116
-46.143238,-42.481196,-42.834145,-44.955434,-45.63605,-46.77043,-42.182124,-39.224691,-37.577514,-40.44403,-40.108199,-38.500738,-35.563935,-33.247183,-34.514194,-35.205148,-38.170662,-34.156985,-30.385781,-28.594852,-31.876234,-39.178325,-33.527308,-27.957133,-21.982838,-29.120139,-39.638931,-33.654811,-26.238005,-12.841407,-27.131135,-37.432091,-27.057775,-16.05532,-8.4880458,-16.366192
-49.722547,-46.477575,-47.82666,-49.854392,-50.983182,-52.905303,-46.270368,-43.701671,-41.657754,-40.112351,-36.871118,-42.88932,-40.273402,-37.796466,-35.170862,-32.188651,-43.300042,-39.413688,-35.703968,-31.778467,-27.557188,-45.016875,-39.957164,-34.566325,-29.066008,-21.767796,-45.906605,-40.553165,-34.65705,-27.108016,-12.947044,-46.738508,-37.524332,-27.315116,-16.366192,-8.3952412
